atr,avg_entry_price,event_type,inst_id,mae_pct,mfe_pct,next_unit_level,pnl_pct,pnl_usd,position_age_sec,price,qty_total,reason,reason_code,side,stop_price,timestamp,trade_id,units
0.0,0.0,session_start,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,unknown,,0.0,2026-03-16 17:12:38,,0
0.0,0.0,SYNC_BOOTSTRAP,RAVE-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 17:12:38,20260316_171238_RAVE-USDT-SWAP_short,1
0.0,0.0,SYNC_BOOTSTRAP,TSLA-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 17:12:38,20260316_171238_TSLA-USDT-SWAP_short,1
0.0,0.0,SYNC_BOOTSTRAP,BREV-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,long,0.0,2026-03-16 17:12:39,20260316_171239_BREV-USDT-SWAP_long,1
1.9999999999997796e-05,1.0089049966666679,SNAPSHOT,BREV-USDT-SWAP,0.0,0.0,1.008914996666668,4.073228249350175,493.14003999998596,0,1.05,120000.0,Минутный snapshot позиции,,long,1.0088649966666678,2026-03-16 17:12:39,20260316_171239_BREV-USDT-SWAP_long,1
0.0,0.0,SYNC_BOOTSTRAP,CRO-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap created,unknown,short,0.0,2026-03-16 17:12:39,20260316_171239_CRO-USDT-SWAP_short,1
7.900000000000059e-05,0.1026926093294466,SNAPSHOT,CRO-USDT-SWAP,0.0,0.0,0.1026531093294466,-1.25363517292987,-122.3922310495121,0,0.10398,9507.0,Минутный snapshot позиции,,short,0.1028506093294466,2026-03-16 17:12:39,20260316_171239_CRO-USDT-SWAP_short,1
0.000316,0.0022997787153212,SNAPSHOT,RAVE-USDT-SWAP,0.0,0.0,0.0021417787153212,-3.053393103040031,-6.293158362335434,1,0.00237,18820.0,Минутный snapshot позиции,,short,0.0029317787153212,2026-03-16 17:12:39,20260316_171238_RAVE-USDT-SWAP_short,1
4.011999999999995,373.1408016032064,SNAPSHOT,TSLA-USDT-SWAP,0.0,0.0,371.1348016032064,-14.959285652216364,-145.1299158316633,1,428.96,260.0,Минутный snapshot позиции,,short,381.1648016032064,2026-03-16 17:12:39,20260316_171238_TSLA-USDT-SWAP_short,1
1.9999999999997796e-05,1.0089049966666679,SNAPSHOT,BREV-USDT-SWAP,0.0,0.0,1.008914996666668,4.073228249350175,493.14003999998596,35,1.05,120000.0,Минутный snapshot позиции,,long,1.0088649966666678,2026-03-16 17:13:14,20260316_171239_BREV-USDT-SWAP_long,1
0.0008149999999999991,0.0,OPEN,CELO-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0848487383045095,3527.0,Первичный вход,unknown,long,0.0832187383045095,2026-03-16 17:13:14,20260316_171314_CELO-USDT-SWAP_long,1
0.0008149999999999991,0.0848487383045095,SNAPSHOT,CELO-USDT-SWAP,0.0,0.0,0.0852562383045095,0.0,0.0,0,0.0848487383045095,3527.0,Минутный snapshot позиции,,long,0.0832187383045095,2026-03-16 17:13:14,20260316_171314_CELO-USDT-SWAP_long,1
7.900000000000059e-05,0.1026926093294466,SNAPSHOT,CRO-USDT-SWAP,0.0,0.0,0.1026531093294466,-1.25363517292987,-122.3922310495121,35,0.10398,9507.0,Минутный snapshot позиции,,short,0.1028506093294466,2026-03-16 17:13:14,20260316_171239_CRO-USDT-SWAP_short,1
0.000316,0.0022997787153212,SNAPSHOT,RAVE-USDT-SWAP,0.0,0.0,0.0021417787153212,-3.053393103040031,-6.293158362335434,36,0.00237,18820.0,Минутный snapshot позиции,,short,0.0029317787153212,2026-03-16 17:13:14,20260316_171238_RAVE-USDT-SWAP_short,1
4.011999999999995,373.1408016032064,SNAPSHOT,TSLA-USDT-SWAP,0.0,0.0,371.1348016032064,-14.959285652216364,-145.1299158316633,36,428.96,260.0,Минутный snapshot позиции,,short,381.1648016032064,2026-03-16 17:13:14,20260316_171238_TSLA-USDT-SWAP_short,1
9.200000000000042e-05,0.0,OPEN,LRC-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.02966,4000.0,Первичный вход,unknown,long,0.029476,2026-03-16 17:13:17,20260316_171316_LRC-USDT-SWAP_long,1
0.0,0.0,CLOSE,TSLA-USDT-SWAP,0.0,0.0,0.0,0.0,-145.1299158316633,0,430.72,260.0,Локальный защитный выход 2.0N,локальный_защитный_выход_2.0n,short,381.1648016032064,2026-03-16 17:13:18,20260316_171238_TSLA-USDT-SWAP_short,1
0.0,0.0,CLOSE,CRO-USDT-SWAP,0.0,0.0,0.0,0.0,-122.3922310495121,0,0.10405,9507.0,Локальный защитный выход 2.0N,локальный_защитный_выход_2.0n,short,0.1028506093294466,2026-03-16 17:13:19,20260316_171239_CRO-USDT-SWAP_short,1
0.0,0.0,CLOSE,BREV-USDT-SWAP,0.0,0.0,0.0,0.0,493.14003999998596,0,1.013,120000.0,Защита тренда: откат от пика 1027.38R → 102.38R,защита_тренда:_откат_от_пика_1027.38r_→_102.38r,long,1.0088649966666678,2026-03-16 17:13:21,20260316_171239_BREV-USDT-SWAP_long,1
0.0008149999999999991,0.0,ADD_UNIT,CELO-USDT-SWAP,0.0,0.0,0.0852562383045095,0.0,0.0,0,0.0848487383045095,3527.0,Добор по Turtle,unknown,long,0.16973822660901897,2026-03-16 17:13:23,20260316_171314_CELO-USDT-SWAP_long,2
0.0,0.0,SYNC_BOOTSTRAP,RAVE-USDT-SWAP,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Sync position bootstrap refresh,unknown,short,0.0,2026-03-16 17:13:29,20260316_171238_RAVE-USDT-SWAP_short,1
