cooldown_blocked,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
False,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0779,False,,,,False,,short,5m,2026-03-19 14:04:19
False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-19 14:04:19
False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-19 14:04:19
False,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2696,False,,,,False,,long,5m,2026-03-19 14:04:19
False,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2696,False,,,,False,,short,5m,2026-03-19 14:04:19
False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1005,False,,,,False,,long,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1005,False,,,,False,,short,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6888,False,,,,False,,long,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6888,False,,,,False,,short,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.937,False,,,,False,,long,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.937,False,,,,False,,short,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1928,False,,,,False,,long,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1928,False,,,,False,,short,5m,2026-03-19 14:04:20
False,,reentry_check,True,ok,BNB-USDT-SWAP,,,725.0,False,,,,False,,long,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,BNB-USDT-SWAP,,,725.0,False,,,,False,,short,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,BOME-USDT-SWAP,,,0.00043,False,,,,False,,long,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,BOME-USDT-SWAP,,,0.00043,False,,,,False,,short,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,BTC-USDT-SWAP,,,70092.9,False,,,,False,,long,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,BTC-USDT-SWAP,,,70092.9,False,,,,False,,short,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06163,False,,,,False,,long,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.06163,False,,,,False,,short,5m,2026-03-19 14:04:21
False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03554,False,,,,False,,long,5m,2026-03-19 14:04:22
False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.03554,False,,,,False,,short,5m,2026-03-19 14:04:22
False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.47,False,,,,False,,long,5m,2026-03-19 14:04:22
False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.47,False,,,,False,,short,5m,2026-03-19 14:04:22
False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2377,False,,,,False,,long,5m,2026-03-19 14:04:22
False,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2377,False,,,,False,,short,5m,2026-03-19 14:04:22
False,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.536,False,,,,False,,long,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.536,False,,,,False,,short,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,ETH-USDT-SWAP,,,2250.0,False,,,,False,,long,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,ETH-USDT-SWAP,,,2250.0,False,,,,False,,short,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2685,False,,,,False,,long,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2685,False,,,,False,,short,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.912,False,,,,False,,long,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.912,False,,,,False,,short,5m,2026-03-19 14:04:23
False,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.956e-05,False,,,,False,,long,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.956e-05,False,,,,False,,short,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,GMT-USDT-SWAP,,,0.01096,False,,,,False,,long,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,GMT-USDT-SWAP,,,0.01096,False,,,,False,,short,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,HBAR-USDT-SWAP,,,0.0935,False,,,,False,,long,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,HBAR-USDT-SWAP,,,0.0935,False,,,,False,,short,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,HOME-USDT-SWAP,,,0.02121,False,,,,False,,long,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,HOME-USDT-SWAP,,,0.02121,False,,,,False,,short,5m,2026-03-19 14:04:24
False,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.525,False,,,,False,,long,5m,2026-03-19 14:04:25
False,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.525,False,,,,False,,short,5m,2026-03-19 14:04:25
,,reentry_check,True,scan,ICP-USDT-SWAP,,,2.525,False,0.0,,,,,scan,5m,2026-03-19 14:04:25
False,,reentry_check,True,ok,INJ-USDT-SWAP,,,3.011,False,,,,False,,long,5m,2026-03-19 14:04:25
False,,reentry_check,True,ok,INJ-USDT-SWAP,,,3.011,False,,,,False,,short,5m,2026-03-19 14:04:25
False,,reentry_check,True,ok,IOTA-USDT-SWAP,,,0.06254,False,,,,False,,long,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,IOTA-USDT-SWAP,,,0.06254,False,,,,False,,short,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1618,False,,,,False,,long,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1618,False,,,,False,,short,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,KSM-USDT-SWAP,,,4.532,False,,,,False,,long,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,KSM-USDT-SWAP,,,4.532,False,,,,False,,short,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3001,False,,,,False,,long,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3001,False,,,,False,,short,5m,2026-03-19 14:04:26
False,,reentry_check,True,ok,LINEA-USDT-SWAP,,,0.003257,False,,,,False,,long,5m,2026-03-19 14:04:27
False,,reentry_check,True,ok,LINEA-USDT-SWAP,,,0.003257,False,,,,False,,short,5m,2026-03-19 14:04:27
False,,reentry_check,True,ok,LINK-USDT-SWAP,,,9.127,False,,,,False,,long,5m,2026-03-19 14:04:27
False,,reentry_check,True,ok,LINK-USDT-SWAP,,,9.127,False,,,,False,,short,5m,2026-03-19 14:04:27
False,,reentry_check,True,ok,LIT-USDT-SWAP,,,1.12,False,,,,False,,long,5m,2026-03-19 14:04:27
False,,reentry_check,True,ok,LIT-USDT-SWAP,,,1.12,False,,,,False,,short,5m,2026-03-19 14:04:27
,,reentry_check,True,scan,LIT-USDT-SWAP,,,1.12,False,0.0,,,,,scan,5m,2026-03-19 14:04:27
False,,reentry_check,True,ok,LPT-USDT-SWAP,,,2.228,False,,,,False,,long,5m,2026-03-19 14:04:28
False,,reentry_check,True,ok,LPT-USDT-SWAP,,,2.228,False,,,,False,,short,5m,2026-03-19 14:04:28
False,,reentry_check,True,ok,LTC-USDT-SWAP,,,55.38,False,,,,False,,long,5m,2026-03-19 14:04:28
False,,reentry_check,True,ok,LTC-USDT-SWAP,,,55.38,False,,,,False,,short,5m,2026-03-19 14:04:28
False,,reentry_check,True,ok,MAGIC-USDT-SWAP,,,0.07834,False,,,,False,,long,5m,2026-03-19 14:04:28
False,,reentry_check,True,ok,MAGIC-USDT-SWAP,,,0.07834,False,,,,False,,short,5m,2026-03-19 14:04:28
False,,reentry_check,True,ok,MASK-USDT-SWAP,,,0.4499,False,,,,False,,long,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,MASK-USDT-SWAP,,,0.4499,False,,,,False,,short,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,MET-USDT-SWAP,,,0.1528,False,,,,False,,long,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,MET-USDT-SWAP,,,0.1528,False,,,,False,,short,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,NEAR-USDT-SWAP,,,1.3544,False,,,,False,,long,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,NEAR-USDT-SWAP,,,1.3544,False,,,,False,,short,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,NEO-USDT-SWAP,,,2.752,False,,,,False,,long,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,NEO-USDT-SWAP,,,2.752,False,,,,False,,short,5m,2026-03-19 14:04:29
False,,reentry_check,True,ok,NOT-USDT-SWAP,,,0.0003864,False,,,,False,,long,5m,2026-03-19 14:04:30
False,,reentry_check,True,ok,NOT-USDT-SWAP,,,0.0003864,False,,,,False,,short,5m,2026-03-19 14:04:30
False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.1217,False,,,,False,,long,5m,2026-03-19 14:04:30
False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.1217,False,,,,False,,short,5m,2026-03-19 14:04:30
False,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.06391,False,,,,False,,long,5m,2026-03-19 14:04:30
False,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.06391,False,,,,False,,short,5m,2026-03-19 14:04:30
False,,reentry_check,True,ok,SKY-USDT-SWAP,,,0.03269,False,,,,False,,long,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,SKY-USDT-SWAP,,,0.03269,False,,,,False,,short,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2473,False,,,,False,,long,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,SYRUP-USDT-SWAP,,,0.2473,False,,,,False,,short,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1756,False,,,,False,,long,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1756,False,,,,False,,short,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,TON-USDT-SWAP,,,1.252,False,,,,False,,long,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,TON-USDT-SWAP,,,1.252,False,,,,False,,short,5m,2026-03-19 14:04:31
False,,reentry_check,True,ok,TRX-USDT-SWAP,,,0.3029,False,,,,False,,long,5m,2026-03-19 14:04:32
False,,reentry_check,True,ok,TRX-USDT-SWAP,,,0.3029,False,,,,False,,short,5m,2026-03-19 14:04:32
False,,reentry_check,True,ok,XAG-USDT-SWAP,,,70.97,False,,,,False,,long,5m,2026-03-19 14:04:32
False,,reentry_check,True,ok,XAG-USDT-SWAP,,,70.97,False,,,,False,,short,5m,2026-03-19 14:04:32
False,,reentry_check,True,ok,XAU-USDT-SWAP,,,4680.0,False,,,,False,,long,5m,2026-03-19 14:04:32
False,,reentry_check,True,ok,XAU-USDT-SWAP,,,4680.0,False,,,,False,,short,5m,2026-03-19 14:04:32
,,reentry_check,True,scan,XAU-USDT-SWAP,,,4680.0,False,0.0,,,,,scan,5m,2026-03-19 14:04:33
False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.1672,False,,,,False,,long,5m,2026-03-19 14:04:33
False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.1672,False,,,,False,,short,5m,2026-03-19 14:04:33
False,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0969,False,,,,False,,long,5m,2026-03-19 14:04:49
False,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0969,False,,,,False,,short,5m,2026-03-19 14:04:49
False,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0779,False,,,,False,,long,5m,2026-03-19 14:04:49
False,,reentry_check,True,ok,2Z-USDT-SWAP,,,0.0779,False,,,,False,,short,5m,2026-03-19 14:04:49
False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,long,5m,2026-03-19 14:04:49
False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01363,False,,,,False,,short,5m,2026-03-19 14:04:49
