breakout_id,cooldown_blocked,cooldown_expired,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
,False,,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,long,30m,2026-03-29 23:01:55
,False,,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,short,30m,2026-03-29 23:01:55
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.0537,False,,,,False,,long,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.0537,False,,,,False,,short,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.0395,False,,,,False,,long,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.0395,False,,,,False,,short,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,17.95,False,,,,False,,long,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,17.95,False,,,,False,,short,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,CRO-USDT-SWAP,,,0.0702,False,,,,False,,long,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,CRO-USDT-SWAP,,,0.0702,False,,,,False,,short,30m,2026-03-29 23:01:56
,False,,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2092,False,,,,False,,long,30m,2026-03-29 23:01:57
,False,,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2092,False,,,,False,,short,30m,2026-03-29 23:01:57
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,long,30m,2026-03-29 23:01:57
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,short,30m,2026-03-29 23:01:57
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.251,False,,,,False,,long,30m,2026-03-29 23:01:57
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.251,False,,,,False,,short,30m,2026-03-29 23:01:57
,False,,,reentry_check,True,ok,ENA-USDT-SWAP,,,0.0895,False,,,,False,,long,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,ENA-USDT-SWAP,,,0.0895,False,,,,False,,short,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,1994.88,False,,,,False,,long,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,1994.88,False,,,,False,,short,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,ETHFI-USDT-SWAP,,,0.46,False,,,,False,,long,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,ETHFI-USDT-SWAP,,,0.46,False,,,,False,,short,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2697,False,,,,False,,long,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2697,False,,,,False,,short,30m,2026-03-29 23:01:58
,False,,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.804,False,,,,False,,long,30m,2026-03-29 23:01:59
,False,,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.804,False,,,,False,,short,30m,2026-03-29 23:01:59
,,,,reentry_check,True,scan,FIL-USDT-SWAP,,,0.804,False,0.0,,,,,scan,30m,2026-03-29 23:01:59
,False,,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.718e-05,False,,,,False,,long,30m,2026-03-29 23:01:59
,False,,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.718e-05,False,,,,False,,short,30m,2026-03-29 23:01:59
,False,,,reentry_check,True,ok,GMT-USDT-SWAP,,,0.00896,False,,,,False,,long,30m,2026-03-29 23:01:59
,False,,,reentry_check,True,ok,GMT-USDT-SWAP,,,0.00896,False,,,,False,,short,30m,2026-03-29 23:01:59
,False,,,reentry_check,True,ok,H-USDT-SWAP,,,0.1277,False,,,,False,,long,30m,2026-03-29 23:02:00
,False,,,reentry_check,True,ok,H-USDT-SWAP,,,0.1277,False,,,,False,,short,30m,2026-03-29 23:02:00
,False,,,reentry_check,True,ok,HBAR-USDT-SWAP,,,0.0882,False,,,,False,,long,30m,2026-03-29 23:02:00
,False,,,reentry_check,True,ok,HBAR-USDT-SWAP,,,0.0882,False,,,,False,,short,30m,2026-03-29 23:02:00
,,,,reentry_check,True,scan,HBAR-USDT-SWAP,,,0.0882,False,0.0,,,,,scan,30m,2026-03-29 23:02:00
,False,,,reentry_check,True,ok,HOME-USDT-SWAP,,,0.01911,False,,,,False,,long,30m,2026-03-29 23:02:00
,False,,,reentry_check,True,ok,HOME-USDT-SWAP,,,0.01911,False,,,,False,,short,30m,2026-03-29 23:02:00
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.215,False,,,,False,,long,30m,2026-03-29 23:02:01
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.215,False,,,,False,,short,30m,2026-03-29 23:02:01
,False,,,reentry_check,True,ok,IMX-USDT-SWAP,,,0.1422,False,,,,False,,long,30m,2026-03-29 23:02:01
,False,,,reentry_check,True,ok,IMX-USDT-SWAP,,,0.1422,False,,,,False,,short,30m,2026-03-29 23:02:01
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.794,False,,,,False,,long,30m,2026-03-29 23:02:01
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.794,False,,,,False,,short,30m,2026-03-29 23:02:01
,False,,,reentry_check,True,ok,IOTA-USDT-SWAP,,,0.05302,False,,,,False,,long,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,IOTA-USDT-SWAP,,,0.05302,False,,,,False,,short,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1418,False,,,,False,,long,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1418,False,,,,False,,short,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3795,False,,,,False,,long,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3795,False,,,,False,,short,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,KSM-USDT-SWAP,,,4.137,False,,,,False,,long,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,KSM-USDT-SWAP,,,4.137,False,,,,False,,short,30m,2026-03-29 23:02:02
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3038,False,,,,False,,long,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3038,False,,,,False,,short,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LINEA-USDT-SWAP,,,0.002883,False,,,,False,,long,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LINEA-USDT-SWAP,,,0.002883,False,,,,False,,short,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.415,False,,,,False,,long,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.415,False,,,,False,,short,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.826,False,,,,False,,long,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.826,False,,,,False,,short,30m,2026-03-29 23:02:03
,,,,reentry_check,True,scan,LIT-USDT-SWAP,,,0.826,False,0.0,,,,,scan,30m,2026-03-29 23:02:03
,False,,,reentry_check,True,ok,LPT-USDT-SWAP,,,2.039,False,,,,False,,long,30m,2026-03-29 23:02:04
,False,,,reentry_check,True,ok,LPT-USDT-SWAP,,,2.039,False,,,,False,,short,30m,2026-03-29 23:02:04
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2665,False,,,,False,,long,30m,2026-03-29 23:02:04
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2665,False,,,,False,,short,30m,2026-03-29 23:02:04
,,,,reentry_check,True,scan,LQTY-USDT-SWAP,,,0.2665,False,0.0,,,,,scan,30m,2026-03-29 23:02:04
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02163,False,,,,False,,long,30m,2026-03-29 23:02:04
,False,,,reentry_check,True,ok,LRC-USDT-SWAP,,,0.02163,False,,,,False,,short,30m,2026-03-29 23:02:04
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,53.31,False,,,,False,,long,30m,2026-03-29 23:02:05
,False,,,reentry_check,True,ok,LTC-USDT-SWAP,,,53.31,False,,,,False,,short,30m,2026-03-29 23:02:05
,False,,,reentry_check,True,ok,MAJOR-USDT-SWAP,,,0.0631,False,,,,False,,long,30m,2026-03-29 23:02:05
,False,,,reentry_check,True,ok,MAJOR-USDT-SWAP,,,0.0631,False,,,,False,,short,30m,2026-03-29 23:02:05
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05311,False,,,,False,,long,30m,2026-03-29 23:02:05
,False,,,reentry_check,True,ok,MINA-USDT-SWAP,,,0.05311,False,,,,False,,short,30m,2026-03-29 23:02:05
,False,,,reentry_check,True,ok,NEAR-USDT-SWAP,,,1.1562,False,,,,False,,long,30m,2026-03-29 23:02:06
,False,,,reentry_check,True,ok,NEAR-USDT-SWAP,,,1.1562,False,,,,False,,short,30m,2026-03-29 23:02:06
,False,,,reentry_check,True,ok,NOT-USDT-SWAP,,,0.0003409,False,,,,False,,long,30m,2026-03-29 23:02:06
,False,,,reentry_check,True,ok,NOT-USDT-SWAP,,,0.0003409,False,,,,False,,short,30m,2026-03-29 23:02:06
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10185,False,,,,False,,long,30m,2026-03-29 23:02:06
,False,,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10185,False,,,,False,,short,30m,2026-03-29 23:02:06
,False,,,reentry_check,True,ok,PEPE-USDT-SWAP,,,3.259e-06,False,,,,False,,long,30m,2026-03-29 23:02:07
,False,,,reentry_check,True,ok,PEPE-USDT-SWAP,,,3.259e-06,False,,,,False,,short,30m,2026-03-29 23:02:07
,False,,,reentry_check,True,ok,RAVE-USDT-SWAP,,,403129.67663,False,,,,False,,long,30m,2026-03-29 23:02:07
,False,,,reentry_check,True,ok,RAVE-USDT-SWAP,,,403129.67663,False,,,,False,,short,30m,2026-03-29 23:02:07
,False,,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.03773,False,,,,False,,long,30m,2026-03-29 23:02:07
,False,,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.03773,False,,,,False,,short,30m,2026-03-29 23:02:07
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,81.56,False,,,,False,,long,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,SOL-USDT-SWAP,,,81.56,False,,,,False,,short,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,SPK-USDT-SWAP,,,0.01629,False,,,,False,,long,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,SPK-USDT-SWAP,,,0.01629,False,,,,False,,short,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8391,False,,,,False,,long,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.8391,False,,,,False,,short,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1502,False,,,,False,,long,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,THETA-USDT-SWAP,,,0.1502,False,,,,False,,short,30m,2026-03-29 23:02:08
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.223,False,,,,False,,long,30m,2026-03-29 23:02:09
,False,,,reentry_check,True,ok,TON-USDT-SWAP,,,1.223,False,,,,False,,short,30m,2026-03-29 23:02:09
,False,,,reentry_check,True,ok,TRX-USDT-SWAP,,,0.3201,False,,,,False,,long,30m,2026-03-29 23:02:09
,False,,,reentry_check,True,ok,TRX-USDT-SWAP,,,0.3201,False,,,,False,,short,30m,2026-03-29 23:02:09
,False,,,reentry_check,True,ok,XAU-USDT-SWAP,,,3854.3,False,,,,False,,long,30m,2026-03-29 23:02:09
,False,,,reentry_check,True,ok,XAU-USDT-SWAP,,,3854.3,False,,,,False,,short,30m,2026-03-29 23:02:09
,False,,,reentry_check,True,ok,XPL-USDT-SWAP,,,0.065,False,,,,False,,long,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,XPL-USDT-SWAP,,,0.065,False,,,,False,,short,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,XSR-USDT-SWAP,,,10135593.2203,False,,,,False,,long,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,XSR-USDT-SWAP,,,10135593.2203,False,,,,False,,short,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,XTZ-USDT-SWAP,,,0.34,False,,,,False,,long,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,XTZ-USDT-SWAP,,,0.34,False,,,,False,,short,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1009,False,,,,False,,long,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1009,False,,,,False,,short,30m,2026-03-29 23:02:10
,False,,,reentry_check,True,ok,YFI-USDT-SWAP,,,2411.6,False,,,,False,,long,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,YFI-USDT-SWAP,,,2411.6,False,,,,False,,short,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0338,False,,,,False,,long,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0338,False,,,,False,,short,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,ZBCN-USDT-SWAP,,,0.0022637,False,,,,False,,long,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,ZBCN-USDT-SWAP,,,0.0022637,False,,,,False,,short,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,ZIL-USDT-SWAP,,,0.003662,False,,,,False,,long,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,ZIL-USDT-SWAP,,,0.003662,False,,,,False,,short,30m,2026-03-29 23:02:11
,False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0866,False,,,,False,,long,30m,2026-03-29 23:02:15
,False,,,reentry_check,True,ok,1INCH-USDT-SWAP,,,0.0866,False,,,,False,,short,30m,2026-03-29 23:02:15
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.08,False,,,,False,,long,30m,2026-03-29 23:02:15
,False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.08,False,,,,False,,short,30m,2026-03-29 23:02:15
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01182,False,,,,False,,long,30m,2026-03-29 23:02:16
,False,,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01182,False,,,,False,,short,30m,2026-03-29 23:02:16
,False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2396,False,,,,False,,long,30m,2026-03-29 23:02:16
,False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2396,False,,,,False,,short,30m,2026-03-29 23:02:16
,,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2396,False,0.0,,,,,scan,30m,2026-03-29 23:02:16
,False,,,reentry_check,True,ok,AI16Z-USDT-SWAP,,,0.05454,False,,,,False,,long,30m,2026-03-29 23:02:16
,False,,,reentry_check,True,ok,AI16Z-USDT-SWAP,,,0.05454,False,,,,False,,short,30m,2026-03-29 23:02:16
,,,,reentry_check,True,scan,AI16Z-USDT-SWAP,,,0.05454,False,0.0,,,,,scan,30m,2026-03-29 23:02:16
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0886,False,,,,False,,long,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0886,False,,,,False,,short,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6585,False,,,,False,,long,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6585,False,,,,False,,short,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,ATOM-USDT-SWAP,,,1.64,False,,,,False,,long,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,ATOM-USDT-SWAP,,,1.64,False,,,,False,,short,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.403,False,,,,False,,long,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.403,False,,,,False,,short,30m,2026-03-29 23:02:17
,False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.48,False,,,,False,,long,30m,2026-03-29 23:02:18
,False,,,reentry_check,True,ok,AVAX-USDT-SWAP,,,9.48,False,,,,False,,short,30m,2026-03-29 23:02:18
,False,,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.119,False,,,,False,,long,30m,2026-03-29 23:02:18
,False,,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.119,False,,,,False,,short,30m,2026-03-29 23:02:18
,False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,453.9,False,,,,False,,long,30m,2026-03-29 23:02:18
,False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,453.9,False,,,,False,,short,30m,2026-03-29 23:02:18
,False,,,reentry_check,True,ok,BIO-USDT-SWAP,,,0.01564,False,,,,False,,long,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BIO-USDT-SWAP,,,0.01564,False,,,,False,,short,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,608.9,False,,,,False,,long,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BNB-USDT-SWAP,,,608.9,False,,,,False,,short,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BOME-USDT-SWAP,,,0.000365,False,,,,False,,long,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BOME-USDT-SWAP,,,0.000365,False,,,,False,,short,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BRETT-USDT-SWAP,,,0.0058,False,,,,False,,long,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BRETT-USDT-SWAP,,,0.0058,False,,,,False,,short,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,66319.7,False,,,,False,,long,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,66319.7,False,,,,False,,short,30m,2026-03-29 23:02:19
,False,,,reentry_check,True,ok,CAT-USDT-SWAP,,,1.551e-06,False,,,,False,,long,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CAT-USDT-SWAP,,,1.551e-06,False,,,,False,,short,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CATI-USDT-SWAP,,,0.0529,False,,,,False,,long,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CATI-USDT-SWAP,,,0.0529,False,,,,False,,short,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,long,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CELO-USDT-SWAP,,,0.0729,False,,,,False,,short,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.0537,False,,,,False,,long,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.0537,False,,,,False,,short,30m,2026-03-29 23:02:20
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.0395,False,,,,False,,long,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.0395,False,,,,False,,short,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,17.95,False,,,,False,,long,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,COMP-USDT-SWAP,,,17.95,False,,,,False,,short,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,CRO-USDT-SWAP,,,0.0702,False,,,,False,,long,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,CRO-USDT-SWAP,,,0.0702,False,,,,False,,short,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2092,False,,,,False,,long,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,CRV-USDT-SWAP,,,0.2092,False,,,,False,,short,30m,2026-03-29 23:02:21
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,long,30m,2026-03-29 23:02:22
,False,,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,short,30m,2026-03-29 23:02:22
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.251,False,,,,False,,long,30m,2026-03-29 23:02:22
,False,,,reentry_check,True,ok,DOT-USDT-SWAP,,,1.251,False,,,,False,,short,30m,2026-03-29 23:02:22
,False,,,reentry_check,True,ok,ENA-USDT-SWAP,,,0.0895,False,,,,False,,long,30m,2026-03-29 23:02:22
,False,,,reentry_check,True,ok,ENA-USDT-SWAP,,,0.0895,False,,,,False,,short,30m,2026-03-29 23:02:22
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,1994.88,False,,,,False,,long,30m,2026-03-29 23:02:23
,False,,,reentry_check,True,ok,ETH-USDT-SWAP,,,1994.88,False,,,,False,,short,30m,2026-03-29 23:02:23
,False,,,reentry_check,True,ok,ETHFI-USDT-SWAP,,,0.46,False,,,,False,,long,30m,2026-03-29 23:02:23
,False,,,reentry_check,True,ok,ETHFI-USDT-SWAP,,,0.46,False,,,,False,,short,30m,2026-03-29 23:02:23
,False,,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2697,False,,,,False,,long,30m,2026-03-29 23:02:23
,False,,,reentry_check,True,ok,ETHW-USDT-SWAP,,,0.2697,False,,,,False,,short,30m,2026-03-29 23:02:23
,False,,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.804,False,,,,False,,long,30m,2026-03-29 23:02:24
,False,,,reentry_check,True,ok,FIL-USDT-SWAP,,,0.804,False,,,,False,,short,30m,2026-03-29 23:02:24
,,,,reentry_check,True,scan,FIL-USDT-SWAP,,,0.804,False,0.0,,,,,scan,30m,2026-03-29 23:02:24
,False,,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.718e-05,False,,,,False,,long,30m,2026-03-29 23:02:24
,False,,,reentry_check,True,ok,FLOKI-USDT-SWAP,,,2.718e-05,False,,,,False,,short,30m,2026-03-29 23:02:24
,False,,,reentry_check,True,ok,GMT-USDT-SWAP,,,0.00896,False,,,,False,,long,30m,2026-03-29 23:02:24
,False,,,reentry_check,True,ok,GMT-USDT-SWAP,,,0.00896,False,,,,False,,short,30m,2026-03-29 23:02:24
,False,,,reentry_check,True,ok,H-USDT-SWAP,,,0.1277,False,,,,False,,long,30m,2026-03-29 23:02:25
,False,,,reentry_check,True,ok,H-USDT-SWAP,,,0.1277,False,,,,False,,short,30m,2026-03-29 23:02:25
,False,,,reentry_check,True,ok,HBAR-USDT-SWAP,,,0.0882,False,,,,False,,long,30m,2026-03-29 23:02:25
,False,,,reentry_check,True,ok,HBAR-USDT-SWAP,,,0.0882,False,,,,False,,short,30m,2026-03-29 23:02:25
,,,,reentry_check,True,scan,HBAR-USDT-SWAP,,,0.0882,False,0.0,,,,,scan,30m,2026-03-29 23:02:25
,False,,,reentry_check,True,ok,HOME-USDT-SWAP,,,0.01911,False,,,,False,,long,30m,2026-03-29 23:02:25
,False,,,reentry_check,True,ok,HOME-USDT-SWAP,,,0.01911,False,,,,False,,short,30m,2026-03-29 23:02:25
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.215,False,,,,False,,long,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,ICP-USDT-SWAP,,,2.215,False,,,,False,,short,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,IMX-USDT-SWAP,,,0.1422,False,,,,False,,long,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,IMX-USDT-SWAP,,,0.1422,False,,,,False,,short,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.794,False,,,,False,,long,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,INJ-USDT-SWAP,,,2.794,False,,,,False,,short,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,IOTA-USDT-SWAP,,,0.05302,False,,,,False,,long,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,IOTA-USDT-SWAP,,,0.05302,False,,,,False,,short,30m,2026-03-29 23:02:26
,False,,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1418,False,,,,False,,long,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,JUP-USDT-SWAP,,,0.1418,False,,,,False,,short,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3795,False,,,,False,,long,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,KAITO-USDT-SWAP,,,0.3795,False,,,,False,,short,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,KSM-USDT-SWAP,,,4.137,False,,,,False,,long,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,KSM-USDT-SWAP,,,4.137,False,,,,False,,short,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3038,False,,,,False,,long,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3038,False,,,,False,,short,30m,2026-03-29 23:02:27
,False,,,reentry_check,True,ok,LINEA-USDT-SWAP,,,0.002883,False,,,,False,,long,30m,2026-03-29 23:02:28
,False,,,reentry_check,True,ok,LINEA-USDT-SWAP,,,0.002883,False,,,,False,,short,30m,2026-03-29 23:02:28
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.415,False,,,,False,,long,30m,2026-03-29 23:02:28
,False,,,reentry_check,True,ok,LINK-USDT-SWAP,,,8.415,False,,,,False,,short,30m,2026-03-29 23:02:28
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.826,False,,,,False,,long,30m,2026-03-29 23:02:28
,False,,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.826,False,,,,False,,short,30m,2026-03-29 23:02:28
,,,,reentry_check,True,scan,LIT-USDT-SWAP,,,0.826,False,0.0,,,,,scan,30m,2026-03-29 23:02:29
,False,,,reentry_check,True,ok,LPT-USDT-SWAP,,,2.039,False,,,,False,,long,30m,2026-03-29 23:02:29
,False,,,reentry_check,True,ok,LPT-USDT-SWAP,,,2.039,False,,,,False,,short,30m,2026-03-29 23:02:29
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2665,False,,,,False,,long,30m,2026-03-29 23:02:29
,False,,,reentry_check,True,ok,LQTY-USDT-SWAP,,,0.2665,False,,,,False,,short,30m,2026-03-29 23:02:29
,,,,reentry_check,True,scan,LQTY-USDT-SWAP,,,0.2665,False,0.0,,,,,scan,30m,2026-03-29 23:02:29
