early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.348106,YFI-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.405615,9.5,0.348106,-3.221194981709304,long,3,20260330_133115_YFI-USDT-SWAP_long,2
False,0.720603,XAG-USDT-SWAP,STOP_HEALTH_ERROR,4.796219,7.75,0.720603,-2.7841467409105407,long,5,20260330_120258_XAG-USDT-SWAP_long,2
False,0.0,SHIB-USDT-SWAP,atr_update,4.10148,12.5,3.84778,13.31923879645111,long,14,20260330_033122_SHIB-USDT-SWAP_long,3
False,0.66141,LPT-USDT-SWAP,manage_cycle_reconcile,7.054582,8.75,0.899992,0.2385818620085564,long,3,20260330_103103_LPT-USDT-SWAP_long,1
False,0.112038,AUCTION-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.40037,14.0,0.812279,0.7002408828637648,long,6,20260330_043318_AUCTION-USDT-SWAP_long,3
False,1.784081,LRC-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.522415,12.5,1.784081,-2.2872827081427127,long,3,20260330_103101_LRC-USDT-SWAP_long,0
False,0.0,OP-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,31.635655,8.5,3.671935,9.299111975784646,long,8,20260330_033127_OP-USDT-SWAP_long,3
False,0.272331,COMP-USDT-SWAP,STOP_HEALTH_CONFIRMED,4.139434,15.5,0.272331,-2.9956427015250386,long,1,20260330_113309_COMP-USDT-SWAP_long,0
False,0.0,INJ-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.495365,18.25,2.921112,8.833304180514176,long,6,20260330_043023_INJ-USDT-SWAP_long,3
False,0.674626,NEAR-USDT-SWAP,manage_cycle_reconcile,6.887903,9.5,0.674626,-5.802300484218257,long,1,20260330_113536_NEAR-USDT-SWAP_long,0
False,0.468055,FLOKI-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,6.658086,6.25,0.468055,-4.505031594307848,long,2,20260330_103059_FLOKI-USDT-SWAP_long,2
False,0.41516,XTZ-USDT-SWAP,atr_update,4.836799,0.25,0.41516,-1.7775413422113726,long,1,20260330_110611_XTZ-USDT-SWAP_long,0
False,0.0,YFI-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.885963,9.5,0.009315,0.046573046937372464,long,0,20260330_113304_YFI-USDT-SWAP_long,0
False,0.030973,CRO-USDT-SWAP,closed_candle,5.995158,0.0,0.030973,-0.6123522985832416,long,0,20260330_110606_CRO-USDT-SWAP_long,0
False,0.030567,MAGIC-USDT-SWAP,closed_candle,4.573132,6.25,0.030567,-0.7157871695188086,long,0,20260330_110423_MAGIC-USDT-SWAP_long,0
True,11.916972,MASK-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.152625,3.75,12.771673,0.8547008547008963,long,0,20260330_110429_MASK-USDT-SWAP_long,0
False,0.481541,ADA-USDT-SWAP,closed_candle,6.500803,0.0,0.481541,-0.4012841091492892,long,0,20260330_110434_ADA-USDT-SWAP_long,0
False,0.0,LINK-USDT-SWAP,closed_candle,6.128516,3.75,0.034301,0.2858449576948893,long,0,20260330_110144_LINK-USDT-SWAP_long,0
False,0.0,ATOM-USDT-SWAP,closed_candle,4.626335,5.25,0.0,0.0,long,0,20260330_110152_ATOM-USDT-SWAP_long,0
False,0.0,SAND-USDT-SWAP,closed_candle,6.2417,1.5,0.0,-0.6640106241700056,long,0,20260330_110146_SAND-USDT-SWAP_long,0
False,0.0,IMX-USDT-SWAP,closed_candle,5.091953,3.25,0.350802,0.7334947009493769,long,1,20260330_073750_IMX-USDT-SWAP_long,2
False,0.882338,MINA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.614782,7.5,0.882338,-3.664769847820231,long,4,20260330_033113_MINA-USDT-SWAP_long,3
False,0.617877,COMP-USDT-SWAP,STOP_HEALTH_CONFIRMED,3.336537,15.5,0.617877,-1.3044075243718092,long,2,20260330_050159_COMP-USDT-SWAP_long,3
False,0.0,FIL-USDT-SWAP,STOP_INIT_RETRY_SCHEDULED,8.214286,6.75,0.833333,4.761904761904765,long,1,20260330_083305_FIL-USDT-SWAP_long,0
False,0.0,ZIL-USDT-SWAP,manage_cycle_reconcile,3.453835,10.5,1.814274,2.889405945778668,long,6,20260330_033006_ZIL-USDT-SWAP_long,3
False,1.21634,ETHFI-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,18.79747,6.25,1.21634,-1.0357369734139497,long,5,20260330_033117_ETHFI-USDT-SWAP_long,3
False,0.007845,ICP-USDT-SWAP,post_close:Ротация под новый сигнал CATI-USDT-SWAP,4.650906,5.25,0.007845,-0.8481568940994395,long,0,20260330_080228_ICP-USDT-SWAP_long,0
False,0.222222,HBAR-USDT-SWAP,post_close:Ротация под новый сигнал H-USDT-SWAP,3.888889,7.0,0.222222,-1.6666666666666372,long,1,20260330_073558_HBAR-USDT-SWAP_long,0
False,3.253896,LRC-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.345555,12.5,3.253896,-2.0623281393217185,long,0,20260330_073602_LRC-USDT-SWAP_long,0
False,0.13459,SAND-USDT-SWAP,closed_candle,5.114401,1.5,0.13459,0.0,long,0,20260330_073347_SAND-USDT-SWAP_long,0
False,0.890208,BAND-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.907023,3.75,0.890208,-0.24727992087039807,long,0,20260330_073357_BAND-USDT-SWAP_long,0
False,0.171835,BTC-USDT-SWAP,closed_candle,3.675688,1.5,0.171835,-0.28243729299055736,long,0,20260330_073351_BTC-USDT-SWAP_long,0
False,2.531672,CELO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,8.976985,10.0,2.531672,-5.650868463494002,long,0,20260330_073400_CELO-USDT-SWAP_long,0
False,2.531672,CELO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,8.976985,10.0,2.531672,-4.996967495853103,long,1,20260330_043027_CELO-USDT-SWAP_long,1
False,0.0,THETA-USDT-SWAP,closed_candle,4.941482,0.0,0.0,-0.32509752925874186,long,0,20260330_073008_THETA-USDT-SWAP_long,0
False,0.287356,YGG-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.597701,4.5,0.287356,0.0,long,0,20260330_073009_YGG-USDT-SWAP_long,0
False,17.487604,ETHW-USDT-SWAP,manage_cycle_reconcile,31.287025,4.0,17.487604,-74.82684253116511,short,2,20260330_020200_ETHW-USDT-SWAP_short,1
False,1.131626,AVAX-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,25.592413,9.5,1.131626,-36.40256890012121,long,2,20260330_035410_AVAX-USDT-SWAP_long,2
False,0.744476,SOL-USDT-SWAP,post_close:Ротация под новый сигнал KSM-USDT-SWAP,5.139289,3.75,0.744476,0.0,long,0,20260330_060023_SOL-USDT-SWAP_long,0
False,0.16,LDO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.696,8.75,0.16,-0.6400000000000183,long,0,20260330_060025_LDO-USDT-SWAP_long,0
False,2.348132,ZBCN-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.500587,16.0,2.348132,-3.426202392971506,long,2,20260330_033009_ZBCN-USDT-SWAP_long,1
True,2.047275,IMX-USDT-SWAP,closed_candle,4.450249,3.25,2.056723,0.009448402274781283,long,0,20260330_050204_IMX-USDT-SWAP_long,0
False,1.370355,YGG-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,3.567456,4.5,1.370355,-0.40970980370063803,long,1,20260330_033008_YGG-USDT-SWAP_long,0
False,0.0,KSM-USDT-SWAP,STOP_HEALTH_CONFIRMED,3.853518,13.0,0.0,-2.273815222594558,long,1,20260330_033115_KSM-USDT-SWAP_long,0
False,0.722442,MAGIC-USDT-SWAP,closed_candle,3.645355,6.25,0.722442,-0.5100083635494514,long,1,20260330_033124_MAGIC-USDT-SWAP_long,0
False,0.0,ATOM-USDT-SWAP,closed_candle,3.597122,5.25,0.0,-3.8968824940047657,long,1,20260330_033129_ATOM-USDT-SWAP_long,0
False,0.0,MET-USDT-SWAP,STOP_HEALTH_CONFIRMED,9.070122,1.75,0.0,-9.908536585365821,short,1,20260330_023016_MET-USDT-SWAP_short,0
False,1.678953,AXS-USDT-SWAP,STOP_HEALTH_CONFIRMED,7.386685,7.0,1.678953,-11.625561128084698,short,1,20260330_020155_AXS-USDT-SWAP_short,0
False,1.641729,LIT-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.531494,7.75,1.641729,-8.812561412879903,short,1,20260330_020146_LIT-USDT-SWAP_short,1
False,2.1415,ICP-USDT-SWAP,post_close:Ротация под новый сигнал CATI-USDT-SWAP,5.417602,5.25,2.1415,-8.873307096825272,short,1,20260330_020144_ICP-USDT-SWAP_short,1
False,1.498121,COMP-USDT-SWAP,STOP_HEALTH_CONFIRMED,2.755369,15.5,1.498121,-5.661633450847019,short,1,20260330_020141_COMP-USDT-SWAP_short,1
False,1.97235,FLOKI-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.898618,6.25,1.97235,-8.57142857142857,short,1,20260330_020138_FLOKI-USDT-SWAP_short,1
False,2.248811,LINK-USDT-SWAP,closed_candle,1.870788,3.75,2.248811,-8.044241422013354,short,1,20260330_020134_LINK-USDT-SWAP_short,1
False,1.36539,ATOM-USDT-SWAP,closed_candle,2.008306,5.25,1.36539,-7.894633678389579,short,0,20260330_020132_ATOM-USDT-SWAP_short,2
False,2.046617,INJ-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,2.043744,18.25,2.046617,-7.168889075691644,short,1,20260330_020130_INJ-USDT-SWAP_short,1
False,2.10643,DOGE-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.441242,9.25,2.10643,-4.711751662970108,short,1,20260330_020126_DOGE-USDT-SWAP_short,1
False,2.038739,DOT-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.716709,6.75,2.038739,-8.184027164821076,short,1,20260330_020124_DOT-USDT-SWAP_short,1
False,2.300272,SOL-USDT-SWAP,post_close:Ротация под новый сигнал KSM-USDT-SWAP,2.844422,3.75,2.300272,-7.111056146425955,short,1,20260330_020018_SOL-USDT-SWAP_short,0
False,1.480638,HBAR-USDT-SWAP,post_close:Ротация под новый сигнал H-USDT-SWAP,2.733485,7.0,1.480638,-2.8473804100227813,short,1,20260330_013021_HBAR-USDT-SWAP_short,1
False,0.250223,AVAX-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,24.906166,9.5,0.250223,0.0,long,0,20260330_030609_AVAX-USDT-SWAP_long,0
False,2.459304,IOTA-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,7.372134,5.25,2.459304,-5.6302882399626375,short,1,20260330_020509_IOTA-USDT-SWAP_short,1
False,1.264045,LRC-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,6.64794,12.5,1.264045,-0.4681647940074716,short,1,20260330_013018_LRC-USDT-SWAP_short,0
False,0.457317,GMT-USDT-SWAP,manage_cycle_reconcile,44.359756,981.75,0.457317,0.0,short,0,20260330_020514_GMT-USDT-SWAP_short,0
False,2.788061,AVAX-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,29.685331,9.5,2.788061,-45.11800092549742,short,2,20260330_000045_AVAX-USDT-SWAP_short,0
False,0.457317,GMT-USDT-SWAP,manage_cycle_reconcile,44.359756,981.75,0.457317,0.0,short,0,20260330_020151_GMT-USDT-SWAP_short,0
False,1.473015,XLM-USDT-SWAP,closed_candle,3.392213,6.75,1.473015,-1.4974634802273408,short,0,20260330_020020_XLM-USDT-SWAP_short,0
False,1.338144,LTC-USDT-SWAP,closed_candle,2.374633,0.0,1.338144,-1.224845200531644,short,0,20260330_020015_LTC-USDT-SWAP_short,0
False,0.265188,KSM-USDT-SWAP,STOP_HEALTH_CONFIRMED,3.158149,13.0,0.265188,-4.701060752169684,long,1,20260330_010119_KSM-USDT-SWAP_long,0
False,1.044634,CRV-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.709402,10.25,1.044634,-12.583095916429246,long,0,20260330_010121_CRV-USDT-SWAP_long,1
False,0.113162,ZBCN-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,4.413301,16.0,0.113162,-9.27054317548743,long,1,20260330_000009_ZBCN-USDT-SWAP_long,0
False,1.02983,INJ-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.136364,18.25,1.02983,-6.747159090909056,long,0,20260330_010117_INJ-USDT-SWAP_long,0
False,0.805885,CELO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,5.8243,10.0,0.805885,-7.471915464717581,long,1,20260330_003030_CELO-USDT-SWAP_long,0
False,1.463891,LDO-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,2.016916,8.75,1.463891,-3.563330093942306,long,2,20260329_233013_LDO-USDT-SWAP_long,1
False,0.815916,AUCTION-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.486642,14.0,0.815916,-2.466909773488258,long,2,20260329_233048_AUCTION-USDT-SWAP_long,1
False,0.392592,NEAR-USDT-SWAP,manage_cycle_reconcile,1.869079,9.5,0.392592,-4.224630878211155,long,1,20260330_003032_NEAR-USDT-SWAP_long,0
False,0.453858,PEPE-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,2.14826,5.5,0.453858,-3.7014654781688985,long,2,20260329_233012_PEPE-USDT-SWAP_long,1
False,0.383772,DOGE-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.370614,9.25,0.383772,-3.015350877193031,long,2,20260329_233047_DOGE-USDT-SWAP_long,0
False,0.067287,XLM-USDT-SWAP,closed_candle,3.196494,6.75,0.067287,-4.147451025539636,short,1,20260329_224411_XLM-USDT-SWAP_short,0
False,0.060758,XRP-USDT-SWAP,STOP_HEALTH_SOFT_MISSING,1.845523,5.25,0.060758,-3.5315561631351433,short,1,20260329_224413_XRP-USDT-SWAP_short,0
