early_exit_flag,early_exit_gap_pct,inst_id,last_stop_move_reason,mae_pct,market_risk_score,mfe_pct,pnl_pct,side,stop_move_events,trade_id,unit_add_events
False,0.600181,IMX-USDT-SWAP,pyramid_closed_candle,1.977659,46.25,0.600181,-0.4954011259980625,long,0,20260323_053020_IMX-USDT-SWAP_long,0
False,0.220167,LRC-USDT-SWAP,closed_candle,1.585205,49.0,0.220167,-0.8279432156757759,short,0,20260323_051020_LRC-USDT-SWAP_short,1
False,0.389908,LINK-USDT-SWAP,closed_candle,1.066514,40.25,0.389908,-0.4016873873317243,long,1,20260323_042157_LINK-USDT-SWAP_long,0
False,0.0,OP-USDT-SWAP,pre_close:Канальный выход 20 свечей,1.297578,29.25,0.0,-0.6055363321799242,long,0,20260323_044608_OP-USDT-SWAP_long,0
False,0.275938,DOGE-USDT-SWAP,pre_close:ATR стоп 2.0N,1.15894,12.25,0.275938,-0.23883887562009729,long,1,20260323_042149_DOGE-USDT-SWAP_long,2
False,1.462604,LQTY-USDT-SWAP,closed_candle,1.296734,54.75,1.462604,-0.5009836047630499,short,1,20260323_033027_LQTY-USDT-SWAP_short,1
False,1.249573,CFX-USDT-SWAP,closed_candle,0.799745,49.25,1.249573,-0.5331667739851208,short,0,20260323_033549_CFX-USDT-SWAP_short,0
False,1.049318,IOTA-USDT-SWAP,STOP_TRIGGERED,0.664568,53.0,1.049318,-0.2846967442509136,short,1,20260323_031147_IOTA-USDT-SWAP_short,1
False,0.502107,IMX-USDT-SWAP,pyramid_closed_candle,1.967469,46.25,0.502107,-0.537714425437764,short,0,20260323_030919_IMX-USDT-SWAP_short,0
False,0.229,LINK-USDT-SWAP,closed_candle,1.889159,40.25,0.229,-0.5610163129303403,long,1,20260323_021553_LINK-USDT-SWAP_long,0
False,0.186254,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,1.192028,62.0,0.186254,-0.29800707766808826,long,1,20260323_015516_LTC-USDT-SWAP_long,0
False,1.969594,CFX-USDT-SWAP,closed_candle,0.784698,49.25,3.106098,1.1365035079804662,short,10,20260322_220540_CFX-USDT-SWAP_short,3
False,0.609013,IOTA-USDT-SWAP,STOP_TRIGGERED,1.548634,53.0,0.609013,-0.3478865889719931,long,1,20260323_012541_IOTA-USDT-SWAP_long,1
False,0.064613,AUCTION-USDT-SWAP,STOP_TRIGGERED,0.861512,23.0,0.064613,-0.4522937755761342,short,0,20260323_010700_AUCTION-USDT-SWAP_short,0
False,1.005083,LINK-USDT-SWAP,closed_candle,1.46719,40.25,1.005083,-0.47202661920606626,short,1,20260323_001158_LINK-USDT-SWAP_short,2
False,0.0,DOGE-USDT-SWAP,pre_close:ATR стоп 2.0N,2.182429,12.25,0.0,-0.5036373810856251,short,0,20260323_002625_DOGE-USDT-SWAP_short,0
False,0.086484,LQTY-USDT-SWAP,closed_candle,1.661751,54.75,0.086484,-0.45983935530718395,long,0,20260323_001201_LQTY-USDT-SWAP_long,0
False,0.473479,BCH-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.688616,36.0,0.731655,0.25817555938037623,short,1,20260322_235516_BCH-USDT-SWAP_short,0
False,0.0,IMX-USDT-SWAP,pyramid_closed_candle,2.240717,46.25,0.0,-0.25608194622278085,short,0,20260322_234304_IMX-USDT-SWAP_short,0
False,0.074651,CRV-USDT-SWAP,manage_cycle_reconcile,1.756541,40.0,0.074651,-0.520486089331487,long,0,20260322_232520_CRV-USDT-SWAP_long,0
False,0.184077,KSM-USDT-SWAP,pyramid_closed_candle,1.012425,44.75,0.184077,-0.39116428900138855,long,0,20260322_232738_KSM-USDT-SWAP_long,0
False,0.226363,IOTA-USDT-SWAP,STOP_TRIGGERED,1.897963,53.0,0.226363,-0.27093348589705024,short,3,20260322_225231_IOTA-USDT-SWAP_short,1
False,0.088778,BTC-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.977676,21.75,0.088778,-0.39317290103094754,short,1,20260322_225228_BTC-USDT-SWAP_short,0
False,0.930626,ICP-USDT-SWAP,STOP_HEALTH_CONFIRMED,1.607445,27.75,0.930626,-0.4623851531324985,short,1,20260322_220537_ICP-USDT-SWAP_short,3
False,0.185977,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,0.706714,62.0,0.185977,-0.08683247534577966,short,2,20260322_223055_LTC-USDT-SWAP_short,2
False,0.475382,INJ-USDT-SWAP,closed_candle,1.426146,81.5,0.475382,-0.2376910016977969,short,0,20260322_223730_INJ-USDT-SWAP_short,2
False,0.261289,IOTA-USDT-SWAP,STOP_TRIGGERED,1.786948,53.0,0.261289,-0.0645658848800963,short,1,20260322_222008_IOTA-USDT-SWAP_short,1
False,0.27885,BCH-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.600601,36.0,0.27885,-0.22568511552928774,short,1,20260322_213626_BCH-USDT-SWAP_short,1
False,0.055741,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,0.687477,62.0,0.055741,-0.22296544035673993,short,0,20260322_213617_LTC-USDT-SWAP_short,0
False,0.071852,ETHFI-USDT-SWAP,STOP_HEALTH_CONFIRMED,0.592779,32.0,0.071852,-0.41314891323874253,short,1,20260322_210547_ETHFI-USDT-SWAP_short,0
False,1.667047,LINK-USDT-SWAP,closed_candle,0.49098,40.25,1.667047,-0.21694450787851258,short,1,20260322_210541_LINK-USDT-SWAP_short,0
False,0.000156,LTC-USDT-SWAP,pre_close:ATR стоп 2.0N,0.370282,62.0,0.000156,-0.16654097290875255,short,0,20260322_210553_LTC-USDT-SWAP_short,0
False,0.038149,AUCTION-USDT-SWAP,STOP_TRIGGERED,0.71135,23.0,0.038149,-0.17599345160163,short,0,20260322_202535_AUCTION-USDT-SWAP_short,0
False,0.0,ENA-USDT-SWAP,closed_candle,1.061086,22.5,0.0,-0.23777779486771483,short,0,20260322_200646_ENA-USDT-SWAP_short,0
