breakout_id,cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
,False,reentry_check,True,ok,KAITO-USDT-SWAP,0.4012,False,,False,long,30m,2026-03-30 23:42:45
,False,reentry_check,True,ok,KAITO-USDT-SWAP,0.4012,False,,False,short,30m,2026-03-30 23:42:45
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.094,False,,False,long,30m,2026-03-30 23:42:45
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.094,False,,False,short,30m,2026-03-30 23:42:45
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002944,False,,False,long,30m,2026-03-30 23:42:46
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002944,False,,False,short,30m,2026-03-30 23:42:46
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.796,False,,False,long,30m,2026-03-30 23:42:46
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.796,False,,False,short,30m,2026-03-30 23:42:46
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.06,False,,False,long,30m,2026-03-30 23:42:46
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.06,False,,False,short,30m,2026-03-30 23:42:46
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.268,False,,False,long,30m,2026-03-30 23:42:47
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.268,False,,False,short,30m,2026-03-30 23:42:47
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02085,False,,False,long,30m,2026-03-30 23:42:47
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02085,False,,False,short,30m,2026-03-30 23:42:47
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.33,False,,False,long,30m,2026-03-30 23:42:47
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.33,False,,False,short,30m,2026-03-30 23:42:47
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05648,False,,False,long,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05648,False,,False,short,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4003,False,,False,long,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4003,False,,False,short,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05275,False,,False,long,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05275,False,,False,short,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,MKR-USDT-SWAP,0.05,False,,False,long,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,MKR-USDT-SWAP,0.05,False,,False,short,30m,2026-03-30 23:42:48
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1494,False,,False,long,30m,2026-03-30 23:42:49
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1494,False,,False,short,30m,2026-03-30 23:42:49
,False,reentry_check,True,ok,NEO-USDT-SWAP,2.601,False,,False,long,30m,2026-03-30 23:42:49
,False,reentry_check,True,ok,NEO-USDT-SWAP,2.601,False,,False,short,30m,2026-03-30 23:42:49
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.00035,False,,False,long,30m,2026-03-30 23:42:49
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.00035,False,,False,short,30m,2026-03-30 23:42:49
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1063,False,,False,long,30m,2026-03-30 23:42:50
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1063,False,,False,short,30m,2026-03-30 23:42:50
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.308e-06,False,,False,long,30m,2026-03-30 23:42:50
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.308e-06,False,,False,short,30m,2026-03-30 23:42:50
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.803,False,,False,long,30m,2026-03-30 23:42:50
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.803,False,,False,short,30m,2026-03-30 23:42:50
,False,reentry_check,True,ok,RAVE-USDT-SWAP,5914952.68739,False,,False,long,30m,2026-03-30 23:42:51
,False,reentry_check,True,ok,RAVE-USDT-SWAP,5914952.68739,False,,False,short,30m,2026-03-30 23:42:51
,False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.0408,False,,False,long,30m,2026-03-30 23:42:51
,False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.0408,False,,False,short,30m,2026-03-30 23:42:51
,False,reentry_check,True,ok,SOL-USDT-SWAP,82.81,False,,False,long,30m,2026-03-30 23:42:51
,False,reentry_check,True,ok,SOL-USDT-SWAP,82.81,False,,False,short,30m,2026-03-30 23:42:51
,False,reentry_check,True,ok,SUI-USDT-SWAP,0.86244,False,,False,long,30m,2026-03-30 23:42:52
,False,reentry_check,True,ok,SUI-USDT-SWAP,0.86244,False,,False,short,30m,2026-03-30 23:42:52
,False,reentry_check,True,ok,SUSHI-USDT-SWAP,0.192,False,,False,long,30m,2026-03-30 23:42:52
,False,reentry_check,True,ok,SUSHI-USDT-SWAP,0.192,False,,False,short,30m,2026-03-30 23:42:52
,False,reentry_check,True,ok,SYRUP-USDT-SWAP,0.2015,False,,False,long,30m,2026-03-30 23:42:52
,False,reentry_check,True,ok,SYRUP-USDT-SWAP,0.2015,False,,False,short,30m,2026-03-30 23:42:52
,False,reentry_check,True,ok,THETA-USDT-SWAP,0.149,False,,False,long,30m,2026-03-30 23:42:53
,False,reentry_check,True,ok,THETA-USDT-SWAP,0.149,False,,False,short,30m,2026-03-30 23:42:53
,False,reentry_check,True,ok,TON-USDT-SWAP,1.218,False,,False,long,30m,2026-03-30 23:42:53
,False,reentry_check,True,ok,TON-USDT-SWAP,1.218,False,,False,short,30m,2026-03-30 23:42:53
,False,reentry_check,True,ok,TRX-USDT-SWAP,0.3197,False,,False,long,30m,2026-03-30 23:42:53
,False,reentry_check,True,ok,TRX-USDT-SWAP,0.3197,False,,False,short,30m,2026-03-30 23:42:53
,False,reentry_check,True,ok,TSLA-USDT-SWAP,355.24,False,,False,long,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,TSLA-USDT-SWAP,355.24,False,,False,short,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,XAG-USDT-SWAP,70.06,False,,False,long,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,XAG-USDT-SWAP,70.06,False,,False,short,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,XAU-USDT-SWAP,4018.4,False,,False,long,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,XAU-USDT-SWAP,4018.4,False,,False,short,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,XPL-USDT-SWAP,0.0986,False,,False,long,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,XPL-USDT-SWAP,0.0986,False,,False,short,30m,2026-03-30 23:42:54
,False,reentry_check,True,ok,XRP-USDT-SWAP,1.3232,False,,False,long,30m,2026-03-30 23:42:55
,False,reentry_check,True,ok,XRP-USDT-SWAP,1.3232,False,,False,short,30m,2026-03-30 23:42:55
,False,reentry_check,True,ok,XSR-USDT-SWAP,801814.4724,False,,False,long,30m,2026-03-30 23:42:55
,False,reentry_check,True,ok,XSR-USDT-SWAP,801814.4724,False,,False,short,30m,2026-03-30 23:42:55
,False,reentry_check,True,ok,YB-USDT-SWAP,0.1,False,,False,long,30m,2026-03-30 23:42:55
,False,reentry_check,True,ok,YB-USDT-SWAP,0.1,False,,False,short,30m,2026-03-30 23:42:55
,False,reentry_check,True,ok,YFI-USDT-SWAP,2437.3,False,,False,long,30m,2026-03-30 23:42:56
,False,reentry_check,True,ok,YFI-USDT-SWAP,2437.3,False,,False,short,30m,2026-03-30 23:42:56
,False,reentry_check,True,ok,YGG-USDT-SWAP,0.0344,False,,False,long,30m,2026-03-30 23:42:56
,False,reentry_check,True,ok,YGG-USDT-SWAP,0.0344,False,,False,short,30m,2026-03-30 23:42:56
,False,reentry_check,True,ok,ZIL-USDT-SWAP,0.00372,False,,False,long,30m,2026-03-30 23:42:56
,False,reentry_check,True,ok,ZIL-USDT-SWAP,0.00372,False,,False,short,30m,2026-03-30 23:42:56
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 23:43:00
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 23:43:00
,False,reentry_check,True,ok,AAVE-USDT-SWAP,96.61,False,,False,long,30m,2026-03-30 23:43:00
,False,reentry_check,True,ok,AAVE-USDT-SWAP,96.61,False,,False,short,30m,2026-03-30 23:43:00
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01182,False,,False,long,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01182,False,,False,short,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.05494,False,,False,long,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.05494,False,,False,short,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0823,False,,False,long,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0823,False,,False,short,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,ARB-USDT-SWAP,0.0906,False,,False,long,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,ARB-USDT-SWAP,0.0906,False,,False,short,30m,2026-03-30 23:43:01
,False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6759,False,,False,long,30m,2026-03-30 23:43:02
,False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6759,False,,False,short,30m,2026-03-30 23:43:02
,False,reentry_check,True,ok,ATOM-USDT-SWAP,1.664,False,,False,long,30m,2026-03-30 23:43:02
,False,reentry_check,True,ok,ATOM-USDT-SWAP,1.664,False,,False,short,30m,2026-03-30 23:43:02
,False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.439,False,,False,long,30m,2026-03-30 23:43:02
,False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.439,False,,False,short,30m,2026-03-30 23:43:02
,False,reentry_check,True,ok,AVAX-USDT-SWAP,9.72,False,,False,long,30m,2026-03-30 23:43:03
,False,reentry_check,True,ok,AVAX-USDT-SWAP,9.72,False,,False,short,30m,2026-03-30 23:43:03
,,reentry_check,True,scan,AVAX-USDT-SWAP,9.72,False,0.0,,scan,30m,2026-03-30 23:43:03
,False,reentry_check,True,ok,BCH-USDT-SWAP,458.8,False,,False,long,30m,2026-03-30 23:43:03
,False,reentry_check,True,ok,BCH-USDT-SWAP,458.8,False,,False,short,30m,2026-03-30 23:43:03
,False,reentry_check,True,ok,BIO-USDT-SWAP,0.01629,False,,False,long,30m,2026-03-30 23:43:03
,False,reentry_check,True,ok,BIO-USDT-SWAP,0.01629,False,,False,short,30m,2026-03-30 23:43:03
,False,reentry_check,True,ok,BOME-USDT-SWAP,0.000377,False,,False,long,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,BOME-USDT-SWAP,0.000377,False,,False,short,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,BRETT-USDT-SWAP,0.006,False,,False,long,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,BRETT-USDT-SWAP,0.006,False,,False,short,30m,2026-03-30 23:43:04
,,reentry_check,True,scan,BRETT-USDT-SWAP,0.006,False,0.0,,scan,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,BTC-USDT-SWAP,66629.4,False,,False,long,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,BTC-USDT-SWAP,66629.4,False,,False,short,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,CAT-USDT-SWAP,1.531e-06,False,,False,long,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,CAT-USDT-SWAP,1.531e-06,False,,False,short,30m,2026-03-30 23:43:04
,,reentry_check,True,scan,CAT-USDT-SWAP,1.531e-06,False,0.0,,scan,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,CELO-USDT-SWAP,0.076,False,,False,long,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,CELO-USDT-SWAP,0.076,False,,False,short,30m,2026-03-30 23:43:04
,False,reentry_check,True,ok,CFX-USDT-SWAP,0.05325,False,,False,long,30m,2026-03-30 23:43:05
,False,reentry_check,True,ok,CFX-USDT-SWAP,0.05325,False,,False,short,30m,2026-03-30 23:43:05
,False,reentry_check,True,ok,CHZ-USDT-SWAP,0.0428,False,,False,long,30m,2026-03-30 23:43:05
,False,reentry_check,True,ok,CHZ-USDT-SWAP,0.0428,False,,False,short,30m,2026-03-30 23:43:05
,False,reentry_check,True,ok,CRO-USDT-SWAP,0.06963,False,,False,long,30m,2026-03-30 23:43:06
,False,reentry_check,True,ok,CRO-USDT-SWAP,0.06963,False,,False,short,30m,2026-03-30 23:43:06
,False,reentry_check,True,ok,DOGE-USDT-SWAP,0.091,False,,False,long,30m,2026-03-30 23:43:06
,False,reentry_check,True,ok,DOGE-USDT-SWAP,0.091,False,,False,short,30m,2026-03-30 23:43:06
,False,reentry_check,True,ok,ETC-USDT-SWAP,8.07,False,,False,long,30m,2026-03-30 23:43:06
,False,reentry_check,True,ok,ETC-USDT-SWAP,8.07,False,,False,short,30m,2026-03-30 23:43:06
,False,reentry_check,True,ok,ETH-USDT-SWAP,2024.73,False,,False,long,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,ETH-USDT-SWAP,2024.73,False,,False,short,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,ETHFI-USDT-SWAP,0.461,False,,False,long,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,ETHFI-USDT-SWAP,0.461,False,,False,short,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,FLOKI-USDT-SWAP,2.761e-05,False,,False,long,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,FLOKI-USDT-SWAP,2.761e-05,False,,False,short,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,GMT-USDT-SWAP,0.00663,False,,False,long,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,GMT-USDT-SWAP,0.00663,False,,False,short,30m,2026-03-30 23:43:07
,False,reentry_check,True,ok,HBAR-USDT-SWAP,0.0872,False,,False,long,30m,2026-03-30 23:43:08
,False,reentry_check,True,ok,HBAR-USDT-SWAP,0.0872,False,,False,short,30m,2026-03-30 23:43:08
,False,reentry_check,True,ok,HMSTR-USDT-SWAP,0.000133,False,,False,long,30m,2026-03-30 23:43:08
,False,reentry_check,True,ok,HMSTR-USDT-SWAP,0.000133,False,,False,short,30m,2026-03-30 23:43:08
,False,reentry_check,True,ok,HOME-USDT-SWAP,0.01985,False,,False,long,30m,2026-03-30 23:43:08
,False,reentry_check,True,ok,HOME-USDT-SWAP,0.01985,False,,False,short,30m,2026-03-30 23:43:08
,False,reentry_check,True,ok,ICP-USDT-SWAP,2.228,False,,False,long,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,ICP-USDT-SWAP,2.228,False,,False,short,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,INJ-USDT-SWAP,2.863,False,,False,long,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,INJ-USDT-SWAP,2.863,False,,False,short,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,JUP-USDT-SWAP,0.1508,False,,False,long,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,JUP-USDT-SWAP,0.1508,False,,False,short,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,KAITO-USDT-SWAP,0.4012,False,,False,long,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,KAITO-USDT-SWAP,0.4012,False,,False,short,30m,2026-03-30 23:43:09
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.094,False,,False,long,30m,2026-03-30 23:43:10
,False,reentry_check,True,ok,KSM-USDT-SWAP,4.094,False,,False,short,30m,2026-03-30 23:43:10
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002944,False,,False,long,30m,2026-03-30 23:43:10
,False,reentry_check,True,ok,LINEA-USDT-SWAP,0.002944,False,,False,short,30m,2026-03-30 23:43:10
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.796,False,,False,long,30m,2026-03-30 23:43:10
,False,reentry_check,True,ok,LIT-USDT-SWAP,0.796,False,,False,short,30m,2026-03-30 23:43:10
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.06,False,,False,long,30m,2026-03-30 23:43:11
,False,reentry_check,True,ok,LPT-USDT-SWAP,2.06,False,,False,short,30m,2026-03-30 23:43:11
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.268,False,,False,long,30m,2026-03-30 23:43:11
,False,reentry_check,True,ok,LQTY-USDT-SWAP,0.268,False,,False,short,30m,2026-03-30 23:43:11
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02085,False,,False,long,30m,2026-03-30 23:43:11
,False,reentry_check,True,ok,LRC-USDT-SWAP,0.02085,False,,False,short,30m,2026-03-30 23:43:12
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.33,False,,False,long,30m,2026-03-30 23:43:12
,False,reentry_check,True,ok,LTC-USDT-SWAP,53.33,False,,False,short,30m,2026-03-30 23:43:12
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05648,False,,False,long,30m,2026-03-30 23:43:12
,False,reentry_check,True,ok,MAGIC-USDT-SWAP,0.05648,False,,False,short,30m,2026-03-30 23:43:12
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4003,False,,False,long,30m,2026-03-30 23:43:12
,False,reentry_check,True,ok,MASK-USDT-SWAP,0.4003,False,,False,short,30m,2026-03-30 23:43:12
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05275,False,,False,long,30m,2026-03-30 23:43:13
,False,reentry_check,True,ok,MINA-USDT-SWAP,0.05275,False,,False,short,30m,2026-03-30 23:43:13
,False,reentry_check,True,ok,MKR-USDT-SWAP,0.05,False,,False,long,30m,2026-03-30 23:43:13
,False,reentry_check,True,ok,MKR-USDT-SWAP,0.05,False,,False,short,30m,2026-03-30 23:43:13
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1494,False,,False,long,30m,2026-03-30 23:43:13
,False,reentry_check,True,ok,NEAR-USDT-SWAP,1.1494,False,,False,short,30m,2026-03-30 23:43:13
,False,reentry_check,True,ok,NEO-USDT-SWAP,2.601,False,,False,long,30m,2026-03-30 23:43:14
,False,reentry_check,True,ok,NEO-USDT-SWAP,2.601,False,,False,short,30m,2026-03-30 23:43:14
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.00035,False,,False,long,30m,2026-03-30 23:43:14
,False,reentry_check,True,ok,NOT-USDT-SWAP,0.00035,False,,False,short,30m,2026-03-30 23:43:14
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1063,False,,False,long,30m,2026-03-30 23:43:14
,False,reentry_check,True,ok,OP-USDT-SWAP,0.1063,False,,False,short,30m,2026-03-30 23:43:14
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.308e-06,False,,False,long,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,PEPE-USDT-SWAP,3.308e-06,False,,False,short,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.803,False,,False,long,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,QTUM-USDT-SWAP,0.803,False,,False,short,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,RAVE-USDT-SWAP,5914952.68739,False,,False,long,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,RAVE-USDT-SWAP,5914952.68739,False,,False,short,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.0408,False,,False,long,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,RESOLV-USDT-SWAP,0.0408,False,,False,short,30m,2026-03-30 23:43:15
,False,reentry_check,True,ok,SOL-USDT-SWAP,82.81,False,,False,long,30m,2026-03-30 23:43:16
,False,reentry_check,True,ok,SOL-USDT-SWAP,82.81,False,,False,short,30m,2026-03-30 23:43:16
,False,reentry_check,True,ok,SUI-USDT-SWAP,0.86244,False,,False,long,30m,2026-03-30 23:43:16
,False,reentry_check,True,ok,SUI-USDT-SWAP,0.86244,False,,False,short,30m,2026-03-30 23:43:16
,False,reentry_check,True,ok,SUSHI-USDT-SWAP,0.192,False,,False,long,30m,2026-03-30 23:43:16
,False,reentry_check,True,ok,SUSHI-USDT-SWAP,0.192,False,,False,short,30m,2026-03-30 23:43:16
,False,reentry_check,True,ok,SYRUP-USDT-SWAP,0.2015,False,,False,long,30m,2026-03-30 23:43:17
,False,reentry_check,True,ok,SYRUP-USDT-SWAP,0.2015,False,,False,short,30m,2026-03-30 23:43:17
,False,reentry_check,True,ok,THETA-USDT-SWAP,0.149,False,,False,long,30m,2026-03-30 23:43:17
,False,reentry_check,True,ok,THETA-USDT-SWAP,0.149,False,,False,short,30m,2026-03-30 23:43:17
,False,reentry_check,True,ok,TON-USDT-SWAP,1.218,False,,False,long,30m,2026-03-30 23:43:17
,False,reentry_check,True,ok,TON-USDT-SWAP,1.218,False,,False,short,30m,2026-03-30 23:43:17
,False,reentry_check,True,ok,TRX-USDT-SWAP,0.3197,False,,False,long,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,TRX-USDT-SWAP,0.3197,False,,False,short,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,TSLA-USDT-SWAP,355.24,False,,False,long,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,TSLA-USDT-SWAP,355.24,False,,False,short,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,XAG-USDT-SWAP,70.06,False,,False,long,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,XAG-USDT-SWAP,70.06,False,,False,short,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,XAU-USDT-SWAP,4018.4,False,,False,long,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,XAU-USDT-SWAP,4018.4,False,,False,short,30m,2026-03-30 23:43:18
,False,reentry_check,True,ok,XPL-USDT-SWAP,0.0986,False,,False,long,30m,2026-03-30 23:43:19
,False,reentry_check,True,ok,XPL-USDT-SWAP,0.0986,False,,False,short,30m,2026-03-30 23:43:19
,False,reentry_check,True,ok,XRP-USDT-SWAP,1.3232,False,,False,long,30m,2026-03-30 23:43:19
,False,reentry_check,True,ok,XRP-USDT-SWAP,1.3232,False,,False,short,30m,2026-03-30 23:43:19
,False,reentry_check,True,ok,XSR-USDT-SWAP,801814.4724,False,,False,long,30m,2026-03-30 23:43:19
,False,reentry_check,True,ok,XSR-USDT-SWAP,801814.4724,False,,False,short,30m,2026-03-30 23:43:19
,False,reentry_check,True,ok,YB-USDT-SWAP,0.1,False,,False,long,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,YB-USDT-SWAP,0.1,False,,False,short,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,YFI-USDT-SWAP,2437.3,False,,False,long,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,YFI-USDT-SWAP,2437.3,False,,False,short,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,YGG-USDT-SWAP,0.0344,False,,False,long,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,YGG-USDT-SWAP,0.0344,False,,False,short,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,ZIL-USDT-SWAP,0.00372,False,,False,long,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,ZIL-USDT-SWAP,0.00372,False,,False,short,30m,2026-03-30 23:43:20
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 23:43:49
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 23:43:49
,False,reentry_check,True,ok,AAVE-USDT-SWAP,96.61,False,,False,long,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,AAVE-USDT-SWAP,96.61,False,,False,short,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01182,False,,False,long,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01182,False,,False,short,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.05494,False,,False,long,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.05494,False,,False,short,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0823,False,,False,long,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0823,False,,False,short,30m,2026-03-30 23:43:50
,False,reentry_check,True,ok,ARB-USDT-SWAP,0.0906,False,,False,long,30m,2026-03-30 23:43:51
,False,reentry_check,True,ok,ARB-USDT-SWAP,0.0906,False,,False,short,30m,2026-03-30 23:43:51
,False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6759,False,,False,long,30m,2026-03-30 23:43:51
,False,reentry_check,True,ok,ASTER-USDT-SWAP,0.6759,False,,False,short,30m,2026-03-30 23:43:51
,False,reentry_check,True,ok,ATOM-USDT-SWAP,1.664,False,,False,long,30m,2026-03-30 23:43:51
,False,reentry_check,True,ok,ATOM-USDT-SWAP,1.664,False,,False,short,30m,2026-03-30 23:43:51
,False,reentry_check,True,ok,AUCTION-USDT-SWAP,4.439,False,,False,long,30m,2026-03-30 23:43:52
