atr,block_reason,cycle_id,inst_id,market_data_connectivity_state,price,reason,scanner_block_remaining_sec,scanner_filter_type,scanner_forced_refresh,scanner_primary_reason,scanner_status_age_sec,side,stage,system_name,ts
0.00013000000000000094,no_fresh_breakout,2,1INCH-USDT-SWAP,,0.0938,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0001549999999999975,no_fresh_breakout,2,ALGO-USDT-SWAP,,0.0876,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0,закрытие_не_удержалось_выше_канала,2,ARB-USDT-SWAP,,0.0,закрытие не удержалось выше канала,0.0,,False,,0.0,long,rejected,Turtle 20,
0.0,blacklist,2,ASTER-USDT-SWAP,,0.0,momentum chase blocked after 3 same-side candles,0.0,,False,,0.0,long,rejected,Turtle 20,
0.0065500000000001,no_fresh_breakout,2,AUCTION-USDT-SWAP,,4.839,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.014610000000000012,no_fresh_breakout,2,AXS-USDT-SWAP,,1.0491,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.5199999999999989,no_fresh_breakout,2,BCH-USDT-SWAP,,477.1,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
208.83000000000175,no_fresh_breakout,2,BTC-USDT-SWAP,,70986.9,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0,blacklist,2,CRV-USDT-SWAP,,0.0,momentum chase blocked after 3 same-side candles,0.0,,False,,0.0,long,rejected,Turtle 20,
0.0,blacklist,2,DOGE-USDT-SWAP,,0.0,momentum chase blocked after 4 same-side candles,0.0,,False,,0.0,long,rejected,Turtle 20,
0.023499999999999945,no_fresh_breakout,2,ETC-USDT-SWAP,,8.46,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0005950000000000038,no_fresh_breakout,2,ETHW-USDT-SWAP,,0.2828,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.002400000000000002,no_fresh_breakout,2,FIL-USDT-SWAP,,0.909,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
1.9500000000000074e-05,no_fresh_breakout,2,GMT-USDT-SWAP,,0.01057,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.00575000000000001,no_fresh_breakout,2,ICP-USDT-SWAP,,2.398,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0003349999999999978,no_fresh_breakout,2,JUP-USDT-SWAP,,0.1543,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0006249999999999977,no_fresh_breakout,2,LDO-USDT-SWAP,,0.2904,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0034499999999999865,no_fresh_breakout,2,LIT-USDT-SWAP,,0.946,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.003049999999999975,no_fresh_breakout,2,LPT-USDT-SWAP,,2.204,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0024650000000000006,no_fresh_breakout,2,MASK-USDT-SWAP,,0.4543,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.00022499999999999742,no_fresh_breakout,2,MET-USDT-SWAP,,0.1412,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.003825000000000034,no_fresh_breakout,2,NEAR-USDT-SWAP,,1.2992,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0013499999999999845,no_fresh_breakout,2,NEO-USDT-SWAP,,2.686,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.001050000000000001,no_fresh_breakout,2,QTUM-USDT-SWAP,,0.868,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.002872000000000008,no_fresh_breakout,2,SUI-USDT-SWAP,,0.9595,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.3129999999999981,no_fresh_breakout,2,XAG-USDT-SWAP,,69.51,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
0.0005150000000000044,no_fresh_breakout,2,XTZ-USDT-SWAP,,0.3886,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
5.499999999999915e-05,no_fresh_breakout,2,YGG-USDT-SWAP,,0.0384,нет свежего пробоя Donchian на последней закрытой свече,0.0,,False,,0.0,,rejected,,
